Lambda,Val
21,0.01869879698466053
21,0.0014419754511437613
21,0.00528503375983045
21,0.023404464949945844
21,0.022225118940168664
21,0.0168851141225727
21,0.030168509456606842
21,0.010643489008305293
21,0.015931083916775675
21,0.04339764320443509
21,0.00576424627552907
21,0.01746403739948806
21,0.019773688874226713
21,0.07460877596775382
21,0.011930616860571907
21,0.049322261296004866
21,0.01235302855378436
21,0.04010518880197219
21,0.01681205733814553
21,0.010400028934470337
21,0.025079412703634025
21,0.037061139634893686
21,0.0023995995432149145
21,0.005500140937854139
21,0.0024713939422699436
21,0.05499500807142025
21,0.007146760126108915
21,0.00605381545749915
21,0.008112247046800638
21,0.00017415166921381955
21,0.0013133893193048292
21,0.06209153764547303
21,0.004175408970567069
21,0.027775511062893412
21,0.007814064256303599
21,0.036552129536354824
21,0.004675814762662325
21,0.0036958049878489927
21,0.007770404112997398
21,0.002581349193532793
21,0.06317505868916375
21,0.016103127697594262
22,0.0026620017019127248
22,0.025175768355313453
22,0.015901828255235236
22,0.015565867034256897
22,0.009519629405998226
22,0.062181070623993535
22,0.006509442015547807
22,0.005302131783504776
22,0.019521822048618815
22,0.007885175135530177
22,0.0049701774013746
22,0.00025399197616827784
22,0.00837271967708719
22,0.003965911784063156
22,0.004005428180458871
22,0.0009696995575202328
22,0.0058254531892605104
22,0.00966185488406662
22,0.01417502883100636
22,0.0017162930175068528
22,0.021739459735881136
22,0.0015254432340720443
22,0.006233815063116738
22,0.012586003484533146
22,0.0631277220751196
22,0.006484283815274403
22,0.02090978421297857
22,0.02417248018208752
22,0.02318361752996267
22,0.006570494788791164
22,0.030766145961180616
22,0.030873103451267522
22,0.01783892545318165
22,0.0011717400283903726
22,0.0014808259489782908
22,0.002127279954921755
22,0.012501726647690137
22,0.04047158728512461
22,0.05517265646788271
22,0.008857288141429505
22,0.008500927277987548
22,0.013394641280750531
22,0.02484608363308035
22,0.06469619932606457
22,0.027581574028085955
22,0.19016626318479063
22,0.001711383161376654
22,0.038440086016740156
22,0.004982930917191459
22,0.042149816550044746
22,0.0006921151141936001
22,0.0000732772850652232
22,0.024193847817433087
22,0.004243199682941817
22,0.0018158664243406093
22,0.017578154779162417
22,0.0306678728252841
22,0.012966724047509693
22,0.016586503937795514
22,0.010563895289484993
22,0.009758009187270357
22,0.019877927180926246
22,0.01414046976837507
22,0.010721290712308255
22,0.0028047246635430436
22,0.02834773067867709
22,0.011262501101875792
22,0.007144147727584449
22,0.005954914033995065
22,0.03722272262835857
22,0.03422356254461394
22,0.0044908987387609085
22,0.010417266972986356
22,0.03390640400889978
22,0.12015735201357852
22,0.01454698580001758
22,0.06575259740043064
22,0.04643761208450623
22,0.015538214871916615
22,0.02063059587147554
22,0.01149056768009175
22,0.002463244322825301
22,0.011564127450067496
22,0.05886062719681848
22,0.006480664988122679
22,0.0054293872206235385
22,0.016959086128907105
22,0.01527208788764743
22,0.031757182253697586
22,0.008530691972507456
22,0.0071747441036173285
22,0.013801327709880963
22,0.016284402106410814
22,0.060792397071487696
22,0.006107856221532629
22,0.004429024375326552
22,0.008794608778593326
22,0.013674806679798672
22,0.003179354462708363
22,0.04212940871281684
23,0.03416697448852585
23,0.005593134057353403
23,0.00500737171094159
23,0.008209044642062959
23,0.01830253548891294
23,0.015091722669258054
23,0.012204014244705881
23,0.0016201519713725545
23,0.006957467357239862
23,0.011833840143928008
23,0.006349526451695592
23,0.039299248330955765
23,0.004159468703493729
23,0.0057113544761210324
23,0.0006040265053523862
23,0.012469823752021684
23,0.01948859008098528
23,0.008262766046495973
23,0.019712041317541472
23,0.008576405812219972
23,0.023797284542534592
23,0.030782962262594006
23,0.00023924571321429127
23,0.007179901422092214
23,0.021261943787726653
23,0.004372635134225814
23,0.010657659894949824
23,0.01605358604956252
23,0.059464572669651716
23,0.0005959762644785864
23,0.01341232989812555
23,0.02677953223259135
23,0.1255868462092401
23,0.006903506682038501
23,0.010589649671091021
23,0.01242448554993779
23,0.025651591360925444
23,0.0027692035481880857
23,0.013564237767153469
23,0.0011057693970672037
23,0.0030343591759325363
23,0.01779373892746162
23,0.03133987487334667
23,0.0019644862985653236
23,0.009402949106359118
23,0.019720547707721654
23,0.006002221760882936
23,0.04276949411655443
23,0.009567979197548523
23,0.046120718194719044
23,0.011791343747329762
23,0.028890529279404952
23,0.01086957804054388
23,0.0035636826372315027
23,0.05221406692258287
23,0.03943382619076551
23,0.04674547657725076
23,0.003814594804568037
23,0.001072512807809406
23,0.004397572714081778
23,0.010129652113772647
23,0.0093417525744569
23,0.00538659635089863
23,0.03590452496579781
23,0.01039485642865884
23,0.057021918033738225
23,0.0009288818814777876
23,0.0062700212480611426
23,0.006361627110205773
23,0.009029642218570519
23,0.011956326046017709
23,0.0009184851787578428
23,0.0033001831843046748
23,0.0187754316578604
23,0.0275139409410311
23,0.026502037281250865
23,0.003305911108582676
23,0.01733716622193565
23,0.045266749921006155
23,0.007201168506019824
23,0.0023414437390032843
23,0.050963916724114704
23,0.009760993532858076
23,0.01647532024830416
23,0.02580500570230846
23,0.0351369711542394
23,0.002275462542922808
23,0.005722404390649005
23,0.006042779781273208
23,0.0064731612595422235
23,0.004667052503922472
23,0.03732289900072549
23,0.01986382901153005
23,0.003783782193873053
23,0.016804185767616414
23,0.02180415187532568
23,0.02731190287855383
23,0.002259473019027522
23,0.0077848134545433064
23,0.01899664278552507
24,0.014585664493699309
24,0.056569551429071385
24,0.004082998607537901
24,0.002571428866619869
24,0.0239721363730607
24,0.003511312584410056
24,0.01415142585557043
24,0.030941741062029054
24,0.020262301847530067
24,0.009483074669926903
24,0.009814547510033076
24,0.004943659628117926
24,0.0017398979040117448
24,0.007046060476594487
24,0.026181288619010225
24,0.04075403170855461
24,0.0021999019356491443
24,0.01844965404804893
24,0.08128731139110622
24,0.006644075343581576
24,0.0374180543546489
24,0.03323766358285097
24,0.011927206153662854
24,0.0018747361988319612
24,0.007040853523051566
24,0.02959170039770913
24,0.010648084993793945
24,0.022714595173628394
24,0.003058398905873257
24,0.0323634338075468
24,0.007888294257724403
24,0.005902902356838356
24,0.015263410959308353
24,0.003399259380119627
24,0.000427289767268027
24,0.06284599190933056
24,0.03418815986933756
24,0.015959031986529742
24,0.013144932420016188
24,0.000947487115165212
24,0.015383924681958773
24,0.013752104995214294
24,0.01834384434186894
24,0.00004628644726284323
24,0.0003372705612214874
24,0.0013163621509137751
24,0.018068348215611315
24,0.0487560745948992
24,0.0005694609157570579
24,0.008701903326067847
24,0.018809404877810004
24,0.011084017750770203
24,0.01881344210142105
24,0.02320201061907445
24,0.015256064848180644
24,0.001378830058786237
24,0.015320906551278934
24,0.006127886742247676
24,0.0013099307356080568
24,0.007664052736381946
24,0.08937494705194667
24,0.015436148628562867
24,0.0288298164127606
24,0.023736993914798374
24,0.0061343231717379265
24,0.04334010011890276
24,0.03701132784188995
24,0.016882062326495053
24,0.0264422894372051
24,0.00006777549438780272
24,0.0029405062875475715
24,0.03063454504766081
24,0.0007871658531558625
24,0.012093016222937528
24,0.0006136857903216745
24,0.0126184551182311
24,0.016885560202369823
24,0.037213801223961174
24,0.013475037789803175
24,0.03788916660903993
24,0.0020348467020602956
24,0.024226014829819665
24,0.0026435079569946565
24,0.06253390513783808
24,0.007412415455123388
24,0.0011166625005894094
24,0.015299054338896237
24,0.042673229745274016
24,0.042399436804287614
24,0.01268039896153965
24,0.004340487089422663
24,0.037950531008572624
24,0.014416055608975584
24,0.02623619991151151
24,0.011441137397367832
24,0.008285654339535644
24,0.0045962671586541465
24,0.034857684668486266
24,0.00025375671684966383
24,0.03714218575731033
25,0.051260850692647825
25,0.02476776592482772
25,0.012284532346065498
25,0.020853819697044976
25,0.03397836267597063
25,0.010275077286875012
25,0.003963199873125443
25,0.059411573860126764
25,0.010011745911079076
25,0.05543398713242922
25,0.02183630507254044
25,0.002179900127127527
25,0.005755232086461418
25,0.051350991331336256
25,0.03074080168819896
25,0.008930412651793139
25,0.05118721586254991
25,0.0015984484120201078
25,0.005895426331231845
25,0.00787763696602593
25,0.021584936362145434
25,0.009648763364834558
25,0.011303719904015347
25,0.0057028062361704915
25,0.07861135268219405
25,0.0007247433909949434
25,0.009260195712290874
25,0.005412674954138035
25,0.0004190937228379091
25,0.01163627891156007
25,0.028447082855041304
25,0.034427650640940055
25,0.0001574196031724921
25,0.027672605104899634
25,0.0006617384071739957
25,0.005511269635377939
25,0.008661397223094953
25,0.0153686071010394
25,0.01837576905932055
25,0.05642202907794245
25,0.005193336915039585
25,0.0018599896292981206
25,0.008850844203407577
25,0.10100296797059408
25,0.06449459758231361
25,0.0023860035637714833
25,0.07080507518537639
25,0.0032995921418971104
25,0.019959651568944976
25,0.009671628519993168
25,0.03388857758647797
25,0.004546149191426282
25,0.011900121190048964
25,0.003649441157687332
25,0.012102442620679405
25,0.041465647557256756
25,0.005442937884389338
25,0.014058804211988319
25,0.021404618378506202
25,0.004420254183405044
25,0.00494128575151436
25,0.006565690847697076
25,0.0021515261276305354
25,0.03360541923382067
25,0.028435265727260704
25,0.011805025703287023
25,0.005284970486716814
25,0.007149888958268612
25,0.006342597812677446
25,0.005306593836712399
25,0.0049970396673036785
25,0.019098184934056295
25,0.027251840622660235
25,0.004568454090984534
25,0.017464389578579594
25,0.009629153839527133
25,0.031219136742721962
25,0.007778336225094468
25,0.02138488650035045
25,0.058120553842893094
25,0.034210505689263926
25,0.08578212694571352
25,0.007051841840330577
25,0.005685760003772921
25,0.006875312768013756
25,0.004825548185844665
25,0.004729924625638289
25,0.00029253055595675827
25,0.023617528588103245
25,0.02843910326957488
25,0.013488482855050072
25,0.011523473739105634
25,0.014009837813635979
25,0.03785875131959113
25,0.0019634074098270273
25,0.017042518348532154
25,0.0058659895617375534
25,0.004458061057370454
25,0.005629884732584175
25,0.011557017817329613
26,0.0383453527103806
26,0.014314809408293005
26,0.010376725681445865
26,0.009070869862448826
26,0.0026644179314910107
26,0.008144332166055548
26,0.01682643832471736
26,0.029705428474031063
26,0.016324456915658755
26,0.020128893315035496
26,0.0009880853696060939
26,0.005682072648830017
26,0.001217315521065477
26,0.003919727508250929
26,0.00849769319034576
26,0.012058911593556213
26,0.022252771208776542
26,0.0020968318089997886
26,0.024648930339315905
26,0.011567769199491028
26,0.006032373915148318
26,0.001007377012308125
26,0.011230231693470937
26,0.03569892366778082
26,0.019167164615369905
26,0.03504988635704907
26,0.008104123731463495
26,0.010902082184383394
26,0.00027612213899460815
26,0.018222535030845057
26,0.006760366801917995
26,0.00033948396537740287
26,0.042379853686377936
26,0.025707665839272746
26,0.005052414919711872
26,0.01961136680291676
26,0.009923869650724752
26,0.002263770074382558
26,0.030942541147180366
26,0.025461232202781216
26,0.006639695892267307
26,0.003568740895749989
26,0.002041489587809055
26,0.010079201051428493
26,0.010131124270190302
26,0.0007229562214865291
26,0.0014191815217569036
26,0.010255849486246594
26,0.08014741847244755
26,0.003126299881049154
26,0.009169993525158593
26,0.008624136772927553
26,0.01114860472178211
26,0.018076114481887923
26,0.020835391432122756
26,0.018222181096031645
26,0.003912628617619757
26,0.01659592272885306
26,0.01761001867154368
26,0.011341234985101258
26,0.00028862891801764994
26,0.02161891274330955
26,0.006130490568325394
26,0.0023282183427407455
26,0.005937727103548941
26,0.02942669105460858
26,0.05502913183978066
26,0.010175550534456389
26,0.004569314754617142
26,0.013359310417743752
26,0.0028616611880088716
26,0.018737954603501125
26,0.0019261625787030336
26,0.008203852691406109
26,0.0041632219320937
26,0.06910286793825138
26,0.0064386223542831095
26,0.0040252035761059795
26,0.0020461430502755344
26,0.04492030266256389
26,0.04103865607220277
26,0.0001506913373442318
26,0.007366608281166024
26,0.01123623946242975
26,0.03973425189467234
26,0.031567264200280304
26,0.0016775257030156592
26,0.018992765540016745
26,0.004405861766282358
26,0.012833501870970923
26,0.001668806854187801
26,0.0017211762542774847
26,0.010519560813288448
26,0.01812692678857546
26,0.02854646973445316
26,0.004026526572638586
26,0.001103658874690392
26,0.010887564992416963
26,0.016044567531329115
26,0.017079830633565787
27,0.002922598534512471
27,0.016454786351518227
27,0.013504774971143886
27,0.010536289044297676
27,0.042908626878742806
27,0.006035515354913883
27,0.08503882517959178
27,0.038675812078349886
27,0.003347677492698526
27,0.013408163339026573
27,0.03970266430384371
27,0.011290340938674285
27,0.0021892197374987583
27,0.014946709721310727
27,0.009696846255614547
27,0.03161858676491531
27,0.00975034881058743
27,0.014702069306230104
27,0.003217431623154501
27,0.006984322669112121
27,0.012384831726205319
27,0.002931349331456443
27,0.018404473844513988
27,0.04859723447748494
27,0.0038128342095515516
27,0.003107592977693103
27,0.016776224275440423
27,0.016886036924700837
27,0.005364104644892292
27,0.002408095607440902
27,0.012029880370167235
27,0.008345914528727938
27,0.05029040986395809
27,0.015108428875580393
27,0.03672683914152629
27,0.021020279937283143
27,0.009215445238118979
27,0.010271942618124627
27,0.009541544491097086
27,0.010003571672616984
27,0.0024411703944943455
27,0.028341289277878916
27,0.020589030707125158
27,0.027985504227255494
27,0.0070204418095092
27,0.0024188634184687534
27,0.012322962803883612
27,0.009244810756034404
27,0.005494543138724199
27,0.0036650829591831353
27,0.0015669541298500176
27,0.0007051597614548622
27,0.004382294435783133
27,0.029246704060993865
27,0.0032111892081324
27,0.0014606672669977751
27,0.003013259177214705
27,0.0007412297899979385
27,0.0003706992279208384
27,0.002444660670934296
27,0.014608964076918394
27,0.008196101555338038
27,0.002287590359763696
27,0.053003887420131145
27,0.010811985446471724
27,0.012980859528659015
27,0.013727103526421645
27,0.03252923658271058
27,0.033698596708705376
27,0.010983141031098343
27,0.00023489747815133946
27,0.0364147988503743
27,0.029149483969083925
27,0.0008865643337344303
27,0.00981531834255258
27,0.00908272826779534
27,0.005308442807176487
27,0.0008466691276181061
27,0.007125421625068628
27,0.04446293545695963
27,0.009593568263995225
27,0.007292298044420464
27,0.0009999550455702091
27,0.009308448341717826
27,0.04436099892733266
27,0.009499447915863077
27,0.006863696549720467
27,0.010244948285960896
27,0.00970861138774364
27,0.0073430186900302185
27,0.005789243596435966
27,0.02582676070844798
27,0.002259378452181229
27,0.0060424845042725125
27,0.002736033605489035
27,0.010777546734605868
27,0.08264844131153366
27,0.01952579734531035
27,0.06952249154768089
27,0.041258879168619624
28,0.01371613649684908
28,0.00738364121492235
28,0.0009799246111981466
28,0.005480892255163601
28,0.0026513780431835403
28,0.010302336020755712
28,0.010907819190655218
28,0.00682582647784095
28,0.0033157455487764736
28,0.005446192680761118
28,0.017830980134113435
28,0.00817086996614288
28,0.03239439128312489
28,0.0007387959347958675
28,0.04603250096200694
28,0.010642747533927624
28,0.00014338117597303295
28,0.0021137810441070526
28,0.020057732039180803
28,0.03084461891873072
28,0.018677454312169304
28,0.0033532057043143557
28,0.017012312809887097
28,0.0029589289800967975
28,0.001993532747452104
28,0.006995428473387291
28,0.02795556991672332
28,0.00015626238334599758
28,0.01609018688317606
28,0.012039907743506122
28,0.03442236555154884
28,0.03410216202210741
28,0.022470904838178696
28,0.001502246625248994
28,0.0023998927950138736
28,0.01446952075169668
28,0.004532503843098078
28,0.012091590761710971
28,0.0009594367991039221
28,0.05203822302193128
28,0.016582341199231212
28,0.030190870890696445
28,0.005325876480220955
28,0.006476226652234131
28,0.0012810353039791362
28,0.002121055708400293
28,0.008483586060187403
28,0.019833967958886572
28,0.020554660648123065
28,0.017329315471722086
28,0.009008457951294757
28,0.022017129258605793
28,0.0020359229573452893
28,0.0012841416410630622
28,0.0004927089467632184
28,0.0274839770912948
28,0.02046297419870081
28,0.03264328784439275
28,0.12265719738530455
28,0.000989920771053833
28,0.006036615051151426
28,0.0045250597546909275
28,0.01105238121918759
28,0.00023430957513151317
28,0.00446877462785045
28,0.0004431139740664144
28,0.004329476293593411
28,0.0013436121992976033
28,0.00946637424129694
28,0.023307002096430742
28,0.030530223512139566
28,0.02183986396546256
28,0.00356080764112665
28,0.006844208616951032
28,0.0014450119469336484
28,0.02708790328201072
28,0.0177227165798907
28,0.0006561211619730479
28,0.03393791275013897
28,0.0032612956708661872
28,0.012584515639518502
28,0.0020037378081780807
28,0.002886915615711266
28,0.019933803054115903
28,0.005831205915913538
28,0.01439091529936051
28,0.0007164703839704964
28,0.0024693557440157157
28,0.016138896770424082
28,0.015317298433573935
28,0.029993950747161303
28,0.016079537407735718
28,0.022861341461014126
28,0.006105464863400351
28,0.004548398988910312
28,0.008051551263603058
28,0.02348391521859813
28,0.02105120324387972
28,0.017310215876164253
28,0.004182832802784107
29,0.014984039470010946
29,0.019726410308756142
29,0.019521023914882404
29,0.01824278842839205
29,0.0013522049285706252
29,0.004611955518732124
29,0.0003258571767941394
29,0.0042677510094872645
29,0.0040729261926336705
29,0.006646471579843454
29,0.01493285372006254
29,0.008851930219949044
29,0.00091894517019976
29,0.009217909365078417
29,0.027594624486084192
29,0.026247929437705465
29,0.00881088257830982
29,0.007453393667957899
29,0.01927490622875589
29,0.029121210894299466
29,0.024332006500733295
29,0.002247509247966038
29,0.00019264565114559368
29,0.003485996036742246
29,0.010236700868620167
29,0.00021215507489163942
29,0.0082921440488209
29,0.016700801982244808
29,0.04809112260816497
29,0.003560932299406291
29,0.009558913190583641
29,0.007173490222096329
29,0.020886431458125344
29,0.02971429471008179
29,0.0068294424561934075
29,0.03270571734256292
29,0.04332511226372142
29,0.01098689323216216
29,0.033251850613601426
29,0.036313862974360636
29,0.012943037882619511
29,0.02167789377949928
29,0.03813477030137257
29,0.0025570391451857585
29,0.017595075450557135
29,0.0076330064954093155
29,0.020434891287683984
29,0.010522890131181899
29,0.005143826507829605
29,0.013825357482816804
29,0.002383524171384291
29,0.02278929669942851
29,0.0395666670206589
29,0.01283840928976997
29,0.07816516391459372
29,0.035183396383892875
29,0.014737210091429625
29,0.002674191226223307
29,0.01677297153938122
29,0.007072017491438638
29,0.011056053992245988
29,0.046632420895022036
29,0.004772084824908925
29,0.022901486534338936
29,0.00971592252322428
29,0.023039089260967975
29,0.020027208267719858
29,0.0025076459270826816
29,0.007635111794867128
29,0.0021119707747385514
29,0.01162230585477236
29,0.009337959741733477
29,0.006589226268894775
29,0.054668576827925204
29,0.04668548560098709
29,0.003587991110471173
29,0.0071068243447391065
29,0.004923147064253704
29,0.032528436040426524
29,0.006987368100151178
29,0.003537264767387896
29,0.010387545859772116
29,0.012093028013649022
29,0.0026168546062671637
29,0.0019181198508373036
29,0.03150198996178433
29,0.04556872125022843
29,0.0026786243877754876
29,0.006098986026304805
29,0.01962233193814495
29,0.006383545574804595
29,0.036909343983463565
29,0.006324933134334004
29,0.00032570514890419293
29,0.05776805748510439
29,0.00032695848444242603
29,0.03378758927620456
29,0.005408387873797015
29,0.0014261143463321442
29,0.005550604506873975
30,0.013558318411155186
30,0.014169274193726236
30,0.006220807870253528
30,0.0018396271203215812
30,0.020477925191211794
30,0.0018476269459012423
30,0.025143380948589884
30,0.00452844626083942
30,0.0004954587304511737
30,0.007426879478728114
30,0.011480633568547035
30,0.03410625207089984
30,0.008627290571419071
30,0.0023121306177067485
30,0.028521904870284994
30,0.007225261143071265
30,0.005767894442604172
30,0.007038193587841742
30,0.01763452349855288
30,0.030379586552838837
30,0.0082967172393623
30,0.0018070794271778231
30,0.0032864988165002412
30,0.021546032333757927
30,0.018574664486716946
30,0.026261858843963388
30,0.035952507243213666
30,0.027270390950932994
30,0.0030852062081832892
30,0.030140829539918493
30,0.0015359893981468354
30,0.005148363687745445
30,0.05222087137536865
30,0.013076800264709245
30,0.000740085823585996
30,0.007223169852242074
30,0.0045880290274397766
30,0.008931622303608944
30,0.0001478605034589933
30,0.013141339011278444
30,0.01208852503855072
30,0.0005000142892995406
30,0.0011275010792132058
30,0.007297521303042947
30,0.04566468022621782
30,0.002321247880631613
30,0.010366091374671428
30,0.002905875549946626
30,0.006129165815780138
30,0.019413119589383823
30,0.009661017499568329
30,0.02094944645318736
30,0.028650834567109377
30,0.0009546363427776273
30,0.02439386170495395
30,0.007836000474844859
30,0.014703356489959862
30,0.08292829851368055
30,0.027004379049904163
30,0.007283045142946225
30,0.0026628295850049826
30,0.003705202763592463
30,0.028407813629886116
30,0.013751964682268246
30,0.008977358055379935
30,0.036366084450226946
30,0.0008498511501741637
30,0.0020018909391868347
30,0.0038744516472525867
30,0.012722042044480686
30,0.022081792745149244
30,0.010578091612923177
30,0.011990966022300011
30,0.005190734295159622
30,0.0018313842218641756
30,0.0031597822736720302
30,0.004202370305980004
30,0.006382737587272238
30,0.009844166987862415
30,0.023985080267235205
30,0.0008665564473772498
30,0.0066890445748976745
30,0.033100783442460605
30,0.05796753998197743
30,0.012766141710098265
30,0.014086568924763537
30,0.008875060154769143
30,0.014875401914919649
30,0.00007749513897415216
30,0.03518243483096319
30,0.03217373559500363
30,0.0035056142963215487
30,0.010301870562396266
30,0.011858254704248568
30,0.010509099118174716
30,0.015407058323196844
30,0.010075358083013405
30,0.008087915645628559
30,0.005950899882442975
30,0.010696905763458
31,0.021563078521236886
31,0.0031404962798277734
31,0.0008274052915892054
31,0.006741275976376018
31,0.014265984056022795
31,0.0025157892686047075
31,0.02404223902700463
31,0.0068205698400431915
31,0.019527173102116338
31,0.002789810057053546
31,0.005444998284415922
31,0.006429030539222658
31,0.006878008801616182
31,0.01366574531399664
31,0.003467860904227773
31,0.00486789787928358
31,0.027926192844894414
31,0.013852491210286635
31,0.02968671901040867
31,0.005256473727932432
31,0.010741662844442858
31,0.007553778170589467
31,0.016003700886784534
31,0.015462415809028018
31,0.013087773931489459
31,0.006293344942566587
31,0.000352339251986184
31,0.014841088934984904
31,0.004493523846162218
31,0.0208439847679157
31,0.0060486626950238785
31,0.013892754296099864
31,0.004654565462530737
31,0.0005120897657604665
31,0.005810825172035628
31,0.008387128133433468
31,0.02828077456864054
31,0.018781826419311566
31,0.0026550652086794395
31,0.020228378142508045
31,0.009798959378015776
31,0.009262024121061772
31,0.04200554472656723
31,0.0008879179024670453
31,0.002459907058544046
31,0.0019065431615390982
31,0.02388883985402004
31,0.001849463412517028
31,0.021639343809851302
31,0.008933291076070158
31,0.008185175232451162
31,0.005071267735694851
31,0.0038220108993692143
31,0.015129314135134188
31,0.009613467188088918
31,0.0014451154698971328
31,0.007644451355802212
31,0.029697811908612093
31,0.0059918318175074614
31,0.0340063962932317
31,0.022454345379762507
31,0.008375694578644224
31,0.003885384208425883
31,0.0082445480459193
31,0.016149406099107443
31,0.017942618994484055
31,0.003912197502062727
31,0.002264858457801319
31,0.011565508458982434
31,0.030570200745906734
31,0.015701071681974727
31,0.007515432701722863
31,0.006967578772542375
31,0.0017312049347603293
31,0.010259430001692542
31,0.01574241044886819
31,0.03876624987896994
31,0.0021597757658842875
31,0.03763997039224494
31,0.011136438623376018
31,0.010891602710911639
31,0.019540980915204034
31,0.006752362615635652
31,0.007695713958812768
31,0.0230865596833764
31,0.004424036899823929
31,0.00303786068742168
31,0.0614771135347263
31,0.00489894447888121
31,0.025215761984233948
31,0.036928371580012144
31,0.0022356886551701525
31,0.006994708164593787
31,0.00044933654322950825
31,0.00045033864107256325
31,0.030467756525580307
31,0.010542709281853357
31,0.006258101581669883
31,0.015047593012100553
31,0.0013166790070520908
32,0.003807253942233206
32,0.004489889763342154
32,0.0018721715802312595
32,0.010644010242064992
32,0.0027840821259671497
32,0.07222440471988952
32,0.018107319191846747
32,0.026263304993068053
32,0.05139121297379417
32,0.02853342719648186
32,0.017907087554188673
32,0.011391114988949583
32,0.0017725644466224757
32,0.004373635014922265
32,0.004185452578646576
32,0.01989135639264895
32,0.044626771786505835
32,0.025408632739650706
32,0.007037663303399222
32,0.031100726269456425
32,0.004653370657137182
32,0.02335937331419292
32,0.00924076672303585
32,0.011857224733796823
32,0.003478859485752985
32,0.01381496062598007
32,0.0004145745221385039
32,0.039661725902802064
32,0.009653071312973839
32,0.00462396165650979
32,0.037321688499267515
32,0.005129675455005439
32,0.05370537058865676
32,0.011847040289909867
32,0.01963748022400617
32,0.020334445114528886
32,0.03573559764692443
32,0.019897417986550654
32,0.06363317714602504
32,0.007129951454076774
32,0.0028999219228353704
32,0.02953896914274386
32,0.011438376447447829
32,0.003309932197875182
32,0.011879619393080111
32,0.03013970479814012
32,0.01956464582302315
32,0.0029992354278271503
32,0.008127538375193734
32,0.006062724269712055
32,0.01127825542696954
32,0.008562312004296881
32,0.012360182585791376
32,0.00020855555790061711
32,0.014909324011245296
32,0.03418523764773559
32,0.005875863354232562
32,0.004787238415268312
32,0.006241999030962703
32,0.02046325691965346
32,0.004746109021498677
32,0.006922033597551632
32,0.002459090393796822
32,0.09710244109972158
32,0.016886163670531158
32,0.04345465316107874
32,0.009148840607365826
32,0.016026077389316867
32,0.012064633885190695
32,0.032611491211397614
32,0.04022395759046119
32,0.007274559504474973
32,0.004530198830688939
32,0.009510073397379252
32,0.0036417294502272637
32,0.008908297710544964
32,0.004051831734967207
32,0.005948779190237792
32,0.04909794105257076
32,0.016958106098946584
32,0.021557636208564053
32,0.008839494207841378
32,0.024325531095841114
32,0.010923087961975553
32,0.0027596475467530405
32,0.005150316889279196
32,0.0008156913917721188
32,0.017736000251264185
32,0.004450228102959711
32,0.0013309251152526743
32,0.008411643842337174
32,0.01469963374400235
32,0.0013654730468212364
32,0.010626488023743415
32,0.05661483336571192
32,0.00012478313466107672
32,0.06469528629157227
32,0.010734328191945556
32,0.025064728138774604
32,0.010151619133268128
33,0.006963087981457719
33,0.022032088865808826
33,0.002252619679653165
33,0.004500808846209065
33,0.013600111275528893
33,0.02228123568357377
33,0.03448925890191477
33,0.01951937108220203
33,0.004450019176608949
33,0.06079804559806136
33,0.0016395209465832651
33,0.0005641170808017896
33,0.025293405512102005
33,0.0023359759004608115
33,0.05251540781872509
33,0.024786011831711974
33,0.01301771263941388
33,0.011507441313400086
33,0.011398642155822878
33,0.016657043200964904
33,0.022438126764900673
33,0.011027319040455915
33,0.001456655948465696
33,0.0005095888620523814
33,0.0046409200069598725
33,0.013572812239851757
33,0.033928872936606194
33,0.01686503390946704
33,0.0003369909215494222
33,0.0547501931666881
33,0.029215907940905318
33,0.0033375670800906993
33,0.005611089538208777
33,0.014566783763798717
33,0.016690634913320623
33,0.04021083013177401
33,0.014178222328038812
33,0.016050929929424522
33,0.002769300550844057
33,0.02039718252105114
33,0.0248276066522896
33,0.004970712254913926
33,0.004195763756143196
33,0.007018604131028612
33,0.00022320850599901663
33,0.009082794175360715
33,0.014655115939150802
33,0.013493507288631556
33,0.016512529749854347
33,0.015758625342802045
33,0.005750371856091697
33,0.0054569923297769956
33,0.0017780033362482463
33,0.0008787052301133602
33,0.00029504041309108694
33,0.003828734578284137
33,0.005301554333842601
33,0.015040867634240165
33,0.0029986365415314267
33,0.00311031208930838
33,0.011883494685733346
33,0.030708544988390703
33,0.00007708444098067336
33,0.009679280623561458
33,0.0041299934334353165
33,0.0008749317079287797
33,0.004944750713708728
33,0.0029592552718073536
33,0.04565819024211041
33,0.03264941058301084
33,0.022206600494467904
33,0.022803860511464595
33,0.016847385884746074
33,0.024364847094147494
33,0.004305442163685381
33,0.043442817577234616
33,0.009433041312150208
33,0.00877453207297316
33,0.006135337535436283
33,0.020522011000807836
33,0.00045493241046505497
33,0.007191499324591402
33,0.028952218945775193
33,0.02797206599794108
33,0.0016078357729216199
33,0.028636652571877468
33,0.03793271368190185
33,0.01828723069022276
33,0.0013552214325195783
33,0.010240458135381452
33,0.007891703949759604
33,0.029095302438184742
33,0.00008120412346616876
33,0.004398786209664171
33,0.004674550078300501
33,0.01190004224463595
33,0.04159638126946948
33,0.015241793482736438
33,0.02323785586944385
33,0.04194876501456919
34,0.01558528636634523
34,0.0005557523416379181
34,0.0177382350637132
34,0.0021617837976838127
34,0.0012073589564775783
34,0.04786597630054327
34,0.0035825128214490355
34,0.025844282344277342
34,0.0010713884301403593
