Val1,Val2
0.53052616,1.3677008
0.29527542,0.38663626
0.3374487,0.3351375
0.68746316,0.043588478
0.45698506,1.0932435
1.2980157,1.2737556
0.076783076,0.025814617
0.7716478,0.42840725
0.80938995,0.08005887
0.083649926,0.11227346
0.4509219,0.187166
0.17529547,0.4678685
0.14676705,0.5756505
0.75004125,0.03442314
0.106916435,0.0843376
0.856133,0.41978684
0.07804747,0.6898905
0.45867378,0.094214246
2.0107968,0.6592808
0.09513379,0.13588917
0.15870394,0.5135401
0.7294651,0.4664002
0.033297807,0.08398844
0.3117304,0.31596977
0.5248553,0.106819265
0.4091158,0.9226547
0.42623198,0.03376872
0.0960395,0.49111205
0.31322584,0.35082725
0.02590858,0.14419186
1.0460324,1.5248082
0.08628857,0.13777138
0.09160211,0.56153697
0.968169,1.3566447
0.7021319,0.026617823
0.14425114,0.16784202
0.60465086,0.5637057
0.8412868,0.09767986
0.47338414,1.410297
0.21581072,0.22040042
0.30086634,0.00979264
0.4207055,1.6221353
0.54178214,0.82454425
0.7226115,0.27480173
0.72653526,0.028149651
0.6175684,0.6505665
0.68336797,0.90865844
0.3235854,0.43946585
0.546272,0.22015569
0.053553123,0.39094928
1.1992286,0.9407891
0.104330644,0.24311115
0.38599396,2.0628984
0.4693854,0.48487973
0.16252187,0.2596965
0.5037409,0.607147
0.05294528,0.29981112
0.20219333,0.116266064
0.34835848,0.0384636
0.64637595,0.4656781
0.051349282,0.011222619
0.36669838,0.009440939
0.032680385,0.20927836
0.029138833,0.25511986
0.036736812,0.053555228
0.12561184,0.22500966
0.027830213,0.21347922
0.6783875,0.09853941
0.17009282,0.10733779
0.15163362,1.5753921
0.74067205,0.10452825
0.27082863,0.08290309
0.07171861,0.2848709
0.18164872,0.62778527
0.3414908,1.6296332
0.1118904,1.39212
0.49927035,0.10634567
0.30565488,0.04542675
0.08494505,0.0019724532
1.1404941,0.22493401
0.16201648,0.2648288
1.241863,1.184139
0.5060171,0.19889626
0.5324937,0.7175198
0.31595418,1.1279014
0.35153508,0.055197727
0.22800776,0.048467487
0.5210315,0.6471219
0.6088122,2.3649788
0.7486012,0.1255237
0.6140895,1.3482778
0.20019141,0.8723838
1.5738287,1.1724284
0.14104983,0.58654916
0.27912083,0.26583317
0.8285922,0.18410534
0.021561174,0.7998003
0.21591854,0.32733887
0.003438523,0.3651554
0.6815772,0.051437657
0.14037824,0.040319737
0.4035338,0.55806625
0.95959973,0.8496733
0.8915471,0.72772634
1.0581323,0.106360085
0.11143122,0.24479553
0.09365866,0.21282768
0.09620073,0.75762314
0.050188,1.1963954
0.19961652,0.2830534
1.5118288,1.0332998
0.23497783,0.15471648
0.36968267,0.33095884
0.5160228,0.5236551
1.3254766,0.42733985
0.45501798,0.84079546
0.15173721,0.15155593
0.34204498,0.18944809
0.8953988,0.5861951
1.417775,0.22574931
0.346431,0.9078882
0.65696657,0.20106795
0.07111296,0.3099169
0.35044304,0.56898695
0.4277315,0.8633313
0.35647106,1.0225613
0.1361669,0.93654805
0.10101793,0.10614165
0.08855412,0.30762583
0.7105606,0.50308
1.6633531,0.035922367
0.16480687,0.49193245
0.2815636,0.31208512
0.017065039,0.08482284
0.26513383,0.14073713
0.44634658,0.45877445
0.6749134,0.59435195
0.036727827,0.07797204
0.26824588,0.066325076
0.1326813,0.023469364
0.5020758,0.11649009
0.21642423,0.1872491
0.21513104,1.8140261
0.38396126,0.012011398
0.40430126,0.3138309
0.7338342,0.15442537
0.027235143,1.2916408
0.05224949,0.003405753
0.36661792,1.1054667
0.519785,0.27388024
0.2034555,0.25802305
0.047480866,1.158704
0.20256135,0.032108765
0.17315768,0.32580552
0.5837286,0.01676067
0.48757863,0.116328865
1.559161,1.2541002
0.2422086,1.0514704
0.45846623,0.060270794
0.7388819,0.06020555
0.6269344,0.06732119
0.18109551,0.18324268
0.10412626,0.21297725
0.011748818,0.11627263
0.8987754,1.4802724
1.0024588,0.46731508
0.10006353,0.1983234
1.8261925,2.8044155
0.10913371,0.031350713
0.0074098622,0.015465643
0.58164895,0.6053265
0.058534827,0.006370069
0.10581541,0.19852656
0.85523343,0.6157503
0.46111557,0.18116307
0.28043354,1.1518929
0.054427166,1.9603667
0.16291375,0.055315465
0.75277174,0.64122254
0.9522647,0.6364822
0.37917277,0.6377289
0.056377627,0.22868398
0.45030484,0.5085878
0.039079446,0.596204
1.0465147,0.6559666
0.12572749,0.32315695
0.08751389,0.8414838
0.06699284,0.23295248
1.554299,0.6148095
0.37046412,0.83248746
0.105139956,0.32970282
0.07574994,0.2838263
0.24911831,0.02973699
0.2395659,0.32371122
0.01470439,0.033020113
0.46745652,0.46392134
0.49361438,0.589534
0.46223563,0.13441108
0.11968517,0.048274454
0.01911129,0.045141507
0.97549033,0.57032764
1.1888574,0.0013292315
0.6167342,0.1706086
0.9637836,0.95437634
0.66516024,0.22423944
0.096746214,0.33112723
0.34279034,0.19676176
0.11475686,0.33876482
0.06269134,0.51330143
0.6342504,0.33657965
0.43845087,0.62808675
0.1298889,0.15448219
1.0563906,0.2796001
0.21672523,0.79364574
0.3324685,0.29291716
0.10975902,0.0046777683
0.6639868,1.2564667
0.62942517,0.7882106
0.60638016,0.10990509
0.026242364,0.00814608
0.048882138,0.40531456
0.16819537,0.21816692
0.08623171,0.07863216
1.2968684,0.0502032
0.254835,0.2337202
0.3646211,0.048676066
0.05730508,0.059424337
0.12648667,0.15100767
1.4276177,0.04002909
0.8220331,0.088023804
0.51605004,0.077692404
0.102176666,0.19548243
0.2740008,0.010432593
0.18362954,0.6121782
0.14446658,0.95359117
0.07743424,0.16089535
0.27422687,0.017456438
2.2005043,0.35790533
0.101789154,0.89947087
0.2788667,1.498415
0.25875703,0.764388
0.4706387,0.96125
0.019856928,0.18743642
0.14980377,1.0175831
0.6030054,0.009168883
0.25535512,0.052632645
0.0022019453,1.4053773
0.29009733,0.044720598
0.08829291,0.036589675
0.21504086,0.106066994
0.4669304,0.10094216
0.12599966,0.67990375
0.6788002,0.26933232
0.41371977,0.3702221
0.081326485,0.04018166
1.023007,0.44734943
0.10239,0.19837481
0.0051523177,0.47250485
0.35054845,0.14036332
0.24126141,0.51791674
0.07413027,0.63892275
0.8229435,0.64980984
0.47079152,0.005119811
0.5445053,0.053362824
0.061215308,1.8356302
0.016767908,0.11200416
0.4961082,0.25691396
1.724147,0.3111702
0.11834195,0.49003714
0.32225,0.019591568
0.18038166,0.19947852
0.09137209,0.12950549
0.32571065,1.3646581
0.78217053,0.30430633
0.0039762934,0.83262026
0.096244566,0.35019124
0.30338094,0.047809348
0.5915044,0.96682674
0.06221087,0.4176721
0.02759665,0.34780225
0.8325155,0.15407917
0.26427037,0.22559041
0.45303816,0.22358045
1.8115686,0.3858505
0.33389992,0.1679718
0.014045818,2.1484084
0.31335193,1.7083286
0.5071423,0.019025441
0.1419898,0.9465517
1.0397669,0.32950705
0.2183878,0.038613357
0.25280142,2.3135407
0.39508474,0.41605136
0.11947643,0.58299387
1.311398,0.020840716
0.032845303,0.0064212168
0.96917343,0.22370574
0.01237118,1.0126935
0.6802647,0.15850335
0.31910273,0.41530985
0.038574003,0.9320091
0.3255662,0.22974959
0.722968,0.49621585
1.7709639,0.1765592
0.27600893,0.47353825
0.61178565,0.2712182
0.20384365,0.8273111
0.23693989,0.0042171194
0.77027905,0.1496607
0.64576656,0.24644436
0.4719966,0.23343882
0.22144884,0.22042444
1.3105721,0.70159894
0.010845473,0.83862084
0.6923211,0.005634755
0.2586483,0.07904823
0.45848653,0.1595023
0.08521345,1.2314786
0.8473645,0.6879464
0.13061841,0.26438966
0.28655815,0.06377267
1.5373253,0.54234433
0.45433962,0.66557133
0.655884,0.061354574
0.9302609,0.43802953
0.37926924,0.119310856
0.9486429,0.15822211
0.24255408,0.068289235
0.18039365,0.586666
0.07189788,0.7750834
0.2450194,0.3633967
1.2443978,0.51412296
0.10402648,1.1081609
0.004062851,0.45738786
0.3778805,0.044006974
0.14686817,1.5628564
0.2623783,0.2906337
0.5217803,0.010938614
0.012380182,0.010308837
0.5368208,0.6721041
0.69578236,0.8440381
1.265504,0.43747061
0.10606921,2.9733605
0.62947893,1.0013361
0.116248675,0.8553373
0.62768054,0.14422202
0.05528777,1.1103417
0.5118,0.08003671
0.37872326,0.062750824
0.17567873,0.15256639
0.3159057,0.07041098
0.84835804,0.36158803
0.061103407,0.2891113
0.34336677,0.0061047073
0.35274175,0.16357873
0.4747724,0.042362746
0.38976586,0.4017758
2.0259,0.02304079
0.058245674,1.0446166
0.3498568,0.5566562
0.2729929,0.34638074
0.02949902,0.2851967
0.27985197,0.7330259
0.28236678,0.85129416
0.15824254,0.65481
0.25076658,0.11491407
0.43443632,0.28407887
0.12872781,0.16995758
0.24777094,0.80806756
0.638989,0.18051355
0.284822,0.04308625
0.00032081973,0.2324514
0.54401577,1.8920083
0.4009201,0.59361213
0.3050748,0.20251268
0.08415447,0.21458249
0.034899678,1.2310202
1.2648879,0.2572851
0.2445799,0.42724672
0.54955864,0.23081422
0.123307124,0.82813877
0.021040918,2.0269005
0.23689625,0.06437576
0.5004438,0.3047271
0.822803,0.5257648
0.74502194,0.008181267
1.099872,0.5017449
0.75286615,0.25505924
0.8937979,0.2803234
0.33083093,0.7137835
0.13536665,0.12024549
0.84461564,0.14395311
1.4051272,0.12674671
0.63589495,2.0998068
0.72060734,0.08025168
1.0009545,1.2542791
1.2496438,0.038347512
0.3699073,0.45861304
1.2696837,0.35879645
1.0008613,0.12026744
0.83756995,0.5852011
0.45730948,0.29464337
0.045029737,1.5575778
0.39275607,0.13532151
1.4077067,0.20084341
0.10169518,0.32110053
0.09752303,0.9413421
0.17254753,1.1743371
0.32013273,0.2627273
0.13587543,0.20245
0.3628256,0.22015539
0.46784458,0.09344662
0.48536143,0.5268839
0.1750284,0.8885419
0.2479866,0.42711586
0.3535442,0.6480869
1.2233984,1.1154656
1.0618131,0.0116823595
0.9996521,0.18610287
0.52824616,0.4112476
1.333991,0.013343581
0.268156,1.0802315
0.28382686,0.165199
0.12727708,0.24617347
0.2649737,0.07123705
0.350397,0.37666854
0.47981346,0.2337817
0.9257938,0.6921022
0.582946,0.049410492
1.6716993,0.17091514
0.5771803,1.1606451
0.102851525,0.6527179
0.35879844,0.08961368
0.5315773,1.3186754
0.41650763,0.07715044
0.23471555,1.2159526
0.44589794,0.069837555
0.05826805,0.4384051
0.8861925,1.2281635
0.19206235,0.025442129
0.1870965,0.51202095
0.13283531,1.0431226
0.07132825,0.18096516
0.3538378,0.09898636
0.2537919,0.17045794
0.15540814,0.39308316
0.32488757,0.17187841
0.49772474,0.18079571
0.05151031,1.0591893
0.5774263,0.48392013
0.5111625,0.41739053
0.057921395,0.4180686
0.42769554,0.5015766
0.09731003,0.3483699
0.034596093,0.5229168
0.13951865,0.23756883
0.19254649,1.3311726
0.031855647,1.4900326
0.55220515,0.39671448
0.18237254,2.3564348
0.20405376,2.141073
1.5754764,0.5105307
0.38951135,0.39794856
0.37020385,0.5117834
0.124252744,1.2725416
0.11229213,1.3650461
0.59189475,0.18277785
0.1897566,0.2739842
0.12376166,0.56789553
0.18714872,0.164655
0.50987804,0.019289482
1.0311561,1.0995302
0.3352092,0.6251596
0.049841315,0.23901722
1.4468422,0.021922396
0.19005346,0.67268586
0.7855432,0.12619592
0.3191006,0.2375615
0.50908935,0.71591777
0.013242637,0.20880902
0.10774953,0.30539554
0.1324248,0.35219377
0.01901373,0.17750144
1.1777996,0.23379087
0.2949819,0.21979004
0.058199853,0.022998756
0.10673962,0.35999376
0.0356759,0.55018115
0.3660627,0.6937871
0.2023753,0.34975702
0.31592578,0.37636104
0.71959484,0.53439796
0.8544458,0.13429458
0.029595833,1.0737851
0.5416564,0.49328986
0.2722326,0.4440008
0.047595523,0.26084042
0.66139734,1.4967772
0.363732,1.1064754
0.0029744685,0.11071047
0.3368263,0.28290838
0.67292684,0.9680309
0.22346963,0.12463967
0.43902317,0.093130775
0.19687316,0.1424933
0.8203941,0.18817052
0.51899874,0.6541097
0.19702956,0.54236263
0.07803923,0.12156307
0.039418016,0.2763041
0.030309048,0.7307389
0.91452616,0.63585585
0.17850839,0.55744416
0.6527107,0.11852652
0.25572383,1.3606783
0.00017129534,0.21563396
0.38214,0.14926466
0.14502026,0.9411343
0.61340636,0.4166489
0.1936867,0.1850727
0.12571974,0.14293149
1.6090492,0.30474898
0.23532242,0.52865833
0.68700844,0.18173203
0.35461915,1.3289976
0.103187755,0.65902734
0.73346615,0.4442979
0.22117855,0.87348956
2.240564,1.0605148
0.41027024,0.10202528
0.5576944,0.20234019
0.1754966,0.18174237
0.5182575,0.51113904
0.54178154,0.05909713
0.3326446,0.641223
0.14279054,0.097276025
0.529891,0.3467651
0.18636592,0.6870632
0.2535878,0.27455026
0.0060440423,0.94765186
0.23518622,0.3524379
0.4972392,0.68246526
1.6140388,0.15518929
0.34780815,1.0232594
0.24412802,0.57808614
0.24460953,0.38061643
0.07496367,0.83856857
0.20373394,0.4027982
0.41624504,0.24431738
0.23706302,0.12528786
0.9633626,0.57878864
0.875696,0.46318543
0.025970517,0.27651405
0.25152367,0.27977666
0.59270674,0.024863038
0.45631436,0.48589203
0.028963529,0.031512734
0.027931238,0.78842247
0.4215805,0.712819
0.11573968,0.107769564
0.24214205,0.5820054
0.08296679,0.046488535
0.36763623,0.24250612
0.8276951,0.56924367
0.21255419,0.36416307
0.11569163,0.49458307
0.19401446,0.15367806
0.077769406,0.528764
0.5265449,0.31763056
0.29980525,0.362922
1.0446823,0.94157517
0.33680275,0.006695736
0.55823404,0.00834136
0.90095145,0.1986649
0.21984851,1.039481
1.0599469,0.11500653
0.27490416,0.036483433
0.40950543,0.9017812
0.37500057,0.21405858
0.5729361,0.12878819
0.38014317,0.5900361
0.5811736,0.4158787
0.7730734,0.02702515
0.2478658,0.86341834
0.16591771,0.0076180883
0.60828286,0.55208594
0.3137547,0.6079956
0.6178077,0.89781827
0.40742636,0.21661633
0.1505224,0.23699239
1.1821121,0.089758895
0.0014652592,0.8100564
0.03428465,0.6941354
0.10780782,0.096522056
0.019759553,0.1554662
0.13220894,0.02460386
0.30069733,0.037685916
0.46759742,0.09825654
0.76081216,0.019504838
0.0018112335,0.1333571
0.56382805,1.5281978
0.25748473,0.31534427
0.05728842,0.58801883
0.18243206,1.1069939
0.51315737,0.70842916
0.06765762,0.07353425
0.035914663,0.54163665
0.14441846,0.32955617
0.18435292,0.45628047
0.2063385,0.3168737
0.38055906,0.28948805
0.6221914,0.61730725
0.10130136,0.020179367
0.3084946,0.4282971
0.2356951,0.19229907
0.16508882,1.1587476
0.77710754,0.028104663
0.2768799,0.8519939
0.13619784,0.5744044
0.09476438,0.18832062
0.65761125,0.12096508
0.67772585,0.28073764
0.6041573,0.19346377
0.03406677,0.4900424
0.19094837,0.0066684233
0.103120595,0.06426469
0.19145226,0.024546172
0.090322345,0.014187787
1.1821449,0.24127656
1.3756225,0.8304423
0.32765013,0.24483013
0.7968927,0.17663166
0.08293918,0.26526126
0.5245643,0.1952007
0.1878666,0.46235234
0.3018876,0.76831865
0.22934699,0.25070998
0.2718331,0.31729215
1.4045973,0.3120788
0.12877749,0.41864216
0.92786646,0.7194475
0.14633283,0.063647345
0.013953665,0.05406679
0.56915903,1.6100304
0.4492421,0.5120797
0.28850105,0.46298337
0.20141363,0.065062396
0.03088108,1.2386192
0.1023131,0.21494272
0.047819808,0.9026073
0.67520505,0.09924455
0.36022225,0.03578427
0.29993913,0.0577232
0.07876105,0.13820471
1.2249271,1.0606774
0.18772145,0.095468834
0.44065517,0.12821463
0.0054959473,0.27110505
0.4606075,0.026455749
0.3551205,0.43724912
0.66225314,0.20326501
2.007832,0.7142222
0.10850326,0.11184783
0.062003333,0.005295077
0.9612928,0.44096267
0.39341104,1.0466236
0.050637312,0.4955753
0.94442576,1.8036191
1.2265491,0.08178506
0.5323592,0.7511755
0.5565451,0.07243326
0.010009111,0.16568375
0.093094915,0.19779852
0.60739464,0.3022572
0.29945904,0.041081868
0.44504285,0.3692658
0.047509484,0.046974234
0.43720508,0.32880074
0.24684313,0.06632194
0.59049064,0.06846473
0.43208906,0.20733061
0.28241652,0.19599739
0.17651904,0.2906332
0.21954441,0.48910287
1.3491222,0.6329203
0.0004911532,0.2410582
0.12407197,1.4851257
0.006774713,0.6795936
0.259215,0.01597319
0.80644,0.78466684
0.99675846,0.12649569
1.6598575,1.1814381
0.743648,1.2847775
0.29286173,0.6571133
0.2653151,0.248285
0.4480494,0.20698312
0.7661037,0.20643851
0.40055972,0.3123393
0.10162537,0.39417368
0.14912714,1.0724101
0.11329378,0.23508564
0.10535053,0.20106539
0.2698834,1.2178175
0.098205656,0.03311654
0.30613413,0.112304136
2.0575242,1.3740554
1.2399853,1.28924
0.34047204,0.53031087
0.64398223,0.0369351
0.97027194,0.43761384
0.16997187,0.8210967
0.2032124,0.7660828
0.3353326,0.05371289
0.22419111,0.069570705
0.24082328,0.123136334
0.14874968,0.34518695
1.2102205,0.20432277
0.3036688,0.039854128
0.42021188,0.755105
0.14051999,0.5522828
0.33366543,0.1726453
0.23586252,0.53427595
0.1299087,0.55481833
1.0584025,0.14057373
0.2957858,0.3084204
0.27571073,0.17335244
0.15187696,0.37696758
1.0831263,0.817166
0.18793575,0.058953602
0.8123561,0.074541345
0.8616717,0.5208355
0.24251756,0.06552174
0.2877568,0.074241616
0.22683671,0.17546476
0.348356,0.70790386
0.14037967,0.56185013
0.016505502,0.5159944
0.5237701,1.5256139
0.17354162,0.17038205
0.12220003,0.94001216
0.009624044,0.14582701
0.12600267,0.30614752
0.13745515,1.3807966
0.1898093,0.1872779
0.31439933,0.46187228
0.60654837,0.069808915
0.00893177,0.6107647
0.10814363,0.04401786
0.0042419517,0.63354915
0.9793435,0.36632612
0.6097011,0.39961842
0.13522565,0.2471807
0.35317165,0.099480145
0.20287257,0.35283113
0.36513624,0.40328655
0.09045543,0.322426
0.3445077,0.13212983
0.014147644,0.009316249
0.4217156,0.11292257
0.39709875,1.1212304
0.073816836,1.2872291
0.24312674,0.19113967
0.24606712,0.25803012
0.1516798,0.10471395
0.74970984,0.1112857
0.34153682,0.13048282
0.95825315,0.1019307
0.04259585,0.23205678
0.078293785,0.372151
0.42849174,0.8287783
1.2600882,0.5657139
0.16946977,0.053369496
0.3322288,0.35088086
0.1836822,1.511165
0.48537406,0.77725345
0.34211528,0.8149931
0.073587514,0.47886547
0.31629673,0.048207343
0.4437505,0.29864165
0.11151427,0.26206952
0.098681495,1.6936129
0.80245304,0.84708047
0.004349427,0.07574208
1.0060745,0.06855569
0.041959714,0.21915388
0.029559173,0.4031448
0.43440068,0.019583823
0.42101023,0.5519773
0.7028914,0.28256673
0.32656962,0.74986196
0.10714026,0.40812105
0.13137169,0.17244977
0.2857681,0.8137492
0.29260728,0.07390726
0.8076573,0.51296467
2.737036,0.3000507
0.6724892,0.5526281
0.05232462,0.9381664
0.14962693,0.086967885
0.2993468,0.31971535
1.0148906,0.10226934
1.4080405,0.54243684
0.6840897,0.114471056
0.47409967,0.19751137
0.3751285,0.12701038
0.21100712,0.53547966
0.021053173,0.50109977
0.10720927,0.6637306
0.32260078,2.2993815
0.32898608,0.083749145
0.59463984,0.32623157
0.09789982,0.07980738
0.075867005,0.17810874
0.08384876,0.30846083
0.42391783,0.07009127
0.42361876,0.22842367
0.52343726,0.38953847
0.37009645,0.10539108
0.39021733,0.36580697
0.47266036,0.47910517
0.682956,0.7252744
0.301135,0.2780723
0.340249,0.78604466
0.40396002,0.75471634
0.010005799,2.3718321
0.34854594,0.1589124
1.0941694,0.11532715
0.023247965,0.258561
1.0586889,0.09306028
1.4874394,0.6554446
0.6260678,0.8147572
0.5687394,0.21501033
1.321229,0.05276083
0.31892624,0.60193783
0.04495196,0.051928636
1.012354,1.0180178
0.722855,0.9335569
0.065632075,0.1389346
0.047502812,0.43665105
0.09018112,1.0462722
0.0024192461,2.2937143
0.054928,0.38890088
0.114014454,0.1155986
0.5855015,0.66942173
0.04864711,0.33170128
0.02568596,0.1497119
0.21875322,0.4078036
0.46788543,0.8150934
0.3376854,0.056509335
0.391698,0.096068785
0.043967243,0.008198704
1.4832685,0.39091054
0.34004518,0.83557516
1.1192663,0.5064899
0.4291246,0.4571653
0.501531,0.010520394
0.025915613,0.21216995
0.8154621,0.89341927
0.5929944,0.922116
1.3334656,0.1242422
0.09380328,0.5246629
0.0113029545,0.78049135
0.40068296,0.10802029
0.5097189,0.032743406
0.6939586,0.052694395
0.22182518,0.47325048
0.38386023,0.26355684
0.11334738,0.76111674
0.23952474,0.07399495
0.018695235,0.4027502
0.2766149,0.17253667
0.76414454,0.12519176
0.08308631,0.023349786
0.55709386,0.50391906
0.5265264,0.49939662
0.46145386,0.36477304
0.41726246,0.14528607
2.1845503,1.0704441
0.1231152,0.37321672
0.36636987,1.1024243
0.05203735,0.015973592
0.06410957,0.19268262
0.016834421,0.34767935
0.62852055,0.78427094
0.36153927,0.7318668
0.7550106,0.2883514
0.022616593,0.6078131
0.09517378,0.2642401
0.31719556,0.16833727
0.30036062,0.5265161
0.21718006,0.79759216
0.3998637,0.6261127
0.0061421976,0.08986961
0.44077507,0.28109768
1.0335197,0.071895346
1.1408085,0.058531124
0.24250467,0.2165308
0.3945332,0.74624026
0.037354983,0.11689946
0.038895752,0.2560559
0.2593761,0.08330167
0.09133439,0.29678583
0.5139054,0.12155674
0.25468433,1.3279943
0.22052956,0.718881
0.05835382,0.2759148
0.117295176,0.74921036
0.7460601,0.014538857
0.16995965,0.47146222
0.7131975,0.45502624
0.647653,0.018044323
0.041501656,0.93222207
0.024380323,0.8341218
0.1034616,0.30722493
0.6432619,0.46459436
0.7306766,0.4043366
0.5725953,0.18048546
1.2691673,0.36393696
0.38785273,0.79116356
0.0070663206,0.68322825
0.78297454,1.4438432
0.74465585,0.3940966
0.086833276,0.044924457
0.40294772,0.58477837
0.008719929,0.5748258
0.7951583,1.5787454
0.04038945,0.4453878
0.08066697,0.031664122
0.32577094,0.04919927
1.307871,0.1274584
0.13704962,0.32934663
0.009801642,0.57745624
0.46447554,0.049200255
0.84722346,1.1420519
0.14921652,2.674833
0.8029133,0.575289
0.22444807,0.15900427
0.12138249,1.3539501
1.5005412,0.49760172
2.2214282,0.038703136
0.6575551,0.028453516
0.34515607,0.17222306
0.5758087,0.0297404
0.09017472,0.048598036
0.29931217,0.1472518
1.6009426,0.5283442
0.13762382,0.4200692
0.18855152,1.5192434
0.19036698,0.3682068
0.51998866,0.19067161
0.37980822,0.13936944
0.1738523,0.09480228
0.1955201,0.309
0.4037935,0.23271717
0.7698532,0.2478089
0.17050324,0.19575283
0.13837348,1.1223446
2.4685218,0.56317604
1.0501171,0.050908197
0.31149676,0.7693163
0.33306324,1.239858
0.011686853,0.07884705
0.0038582808,1.8060755
0.014581232,0.46828672
1.1390066,0.17330028
0.34686965,0.32383877
0.25375012,0.55187595
0.22696286,0.130831
0.20546748,0.851527
2.3333702,0.7571378
0.69174135,0.33687496
0.52756435,0.06349584
0.45461857,0.4572386
0.606796,0.22286223
0.11731183,0.86962235
0.41028166,0.51006645
1.9957333,0.15671581
0.7195468,0.29907864
1.4728991,0.26421797
0.50850606,0.39066818
0.15018247,0.09660473
0.12758397,0.3114598
0.2225441,0.06515463
0.17692396,0.15377212
0.052910745,0.30787107
0.30416676,0.06910424
0.1099516,0.078355856
0.043094225,0.23418698
0.6270051,0.23402731
1.1767207,0.42323226
0.0070239627,0.14571638
0.40174112,0.019901315
0.75897586,0.15335415
0.7132699,0.5950489
0.38458526,0.2917179
0.037193365,0.50388426
0.90337414,0.35758778
0.5367679,0.08623998
0.14826949,0.20023164
0.591624,0.034547627
0.3665306,1.4002502
1.0180426,1.0294496
0.5721818,0.029275302
0.056371022,0.35733956
0.538887,1.6777557
0.2984317,0.99367356
1.2940227,0.2360374
0.25780177,0.33326688
0.35671473,0.61434686
1.6878529,0.09932491
0.1586428,1.4858319
0.24796663,0.08640377
0.43443903,0.27006152
1.0410397,0.6819597
0.2507192,0.01868767
1.043037,0.030456379
0.47750401,0.24151394
0.04743083,0.2561733
0.4133867,0.030725742
0.051326934,0.6295127
1.0675275,0.35703784
1.2586514,0.048125755
0.8857888,0.24223049
1.1744745,1.672205
0.11713063,0.3949705
0.0664586,0.2747428
0.15355814,0.42510432
0.10954666,0.064619064
2.0257595,0.36816597
0.22777864,0.7662368
0.210112,0.10513287
0.97246015,0.2047972
0.2320821,0.16723216
0.08408834,0.14831683
0.32360142,0.14628309
0.3076087,0.6844628
0.5347211,0.3171645
0.7094825,0.7141998
0.9103365,0.09677749
0.043485835,0.088960566
0.38205215,1.0917811
1.6032017,0.15357988
0.19457875,0.009604514
1.787403,0.5169712
0.8777355,0.38190764
1.0639414,0.46502435
0.74114704,1.2212975
0.9637074,0.7427201
0.9355773,0.3360939
0.0031553896,0.55808204
0.60777855,0.8327657
0.031727027,0.49079877
0.29366463,0.46314728
0.20359372,0.77824277
0.3874178,0.2643718
0.23273632,0.0741502
0.5756016,0.12529908
0.08066974,0.38844132
0.41214913,0.080668025
0.42270267,0.117835835
0.3179938,0.5812051
0.12501764,0.59656423
0.2555196,0.057810545
0.112368576,1.8173788
0.92555654,0.07289992
0.047373343,0.013620456
0.32089898,0.61133593
0.6446085,0.13721344
0.3369642,0.06420383
0.43214625,0.30488247
0.9889396,0.51479846
0.9734222,0.21213505
0.3969862,0.2011004
0.9088878,0.5609771
0.18829334,0.004693285
0.32610753,0.13566662
0.23539442,0.16746113
0.10307904,0.09947591
0.018513668,0.22656277
0.5099457,1.2405733
0.036653437,0.5675633
0.10700833,0.39893886
0.71753085,0.01081827
0.3205224,0.6224759
0.12372121,0.60580486
0.8476174,0.93166286
0.3170013,0.14655463
0.0738346,0.26161668
0.19548771,0.046271645
0.2023937,0.10325542
0.079245,1.8797047
0.028833522,0.08405928
0.028857617,1.0081007
0.3112416,1.1191574
0.722779,0.27011144
0.027058952,0.06283168
0.053303644,0.024600245
0.24936627,0.38371575
0.26606223,0.015474603
0.05734445,0.06109074
0.39356565,0.55213803
0.45198876,0.30052903
0.3043282,0.07003409
0.27104998,0.7993791
0.013820057,0.42005813
1.271868,0.15076819
0.37208018,0.23688889
0.13736479,0.55103964
0.09369901,0.010394916
1.7727358,0.35773486
0.44903368,0.26504165
1.0212469,0.041653976
0.18494588,0.8072233
1.2161466,0.18400721
0.50563735,0.44569957
0.0019409637,0.77173287
0.17322244,0.40779212
0.032544933,0.18722695
1.146237,0.46896237
0.15932447,1.4059411
0.11999467,0.11419163
1.0756336,0.068037905
0.044273093,0.12724102
0.6521997,0.38624194
0.43042684,0.055462062
1.0126632,0.053100232
0.2015557,0.60816383
0.03475742,0.08088297
0.7016769,0.83754885
0.41003567,0.4421407
0.35714847,0.5072698
0.16891868,0.48784602
0.5482067,0.16671823
0.5478164,0.23439933
0.26782578,0.5006469
0.080152504,0.53154653
0.33233762,0.036389068
0.64540184,0.8289897
0.18965238,0.6370892
0.17487396,1.3466536
0.46933597,0.32594702
0.4627909,0.74094343
0.21087715,0.44834125
0.26108706,0.08278912
0.13310759,0.28861752
0.17227349,0.6376188
1.1424195,0.16778114
0.023256786,0.17649794
1.083669,0.22416964
0.44187838,0.12444528
0.6184525,0.05515781
0.23792018,0.03403578
0.07077449,0.9353638
0.7780174,0.49503732
0.27430603,0.0038193683
1.2743973,0.09095524
0.06564544,0.80415213
0.029074034,0.045992754
0.40530086,1.4247981
0.83230346,0.48030752
0.007564613,0.20866403
0.50139666,0.53028834
0.10411741,0.057338513
2.3318753,0.16928533
0.29802608,0.18121517
0.26240295,0.00030607998
0.15913513,0.14380205
0.16043435,0.18975627
0.013802473,0.18980521
2.000758,0.49033564
0.33035174,0.12443653
0.3108939,0.3399724
